id;bpmProcessId;caseGroupId;caseTypeId;storeId;createDate;createdBy;modifyDate;modifiedBy;endDate;dueDate;status;parameter1;parameter2;parameter3;parameter4;parameter5;parameter6;parameter7;parameter8;parameter9;parameter10;parameter11;parameter12;parameter13;parameter14;parameter15;previousVersionId
AGENT1.433;10333;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.434;10334;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.435;10335;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.436;10336;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.437;10337;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.438;10338;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.439;10339;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.440;10340;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.441;10341;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.442;10342;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.443;10343;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.444;10344;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.445;10345;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.446;10346;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.447;10347;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.448;10348;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.449;10349;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.450;10350;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.451;10351;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.452;10352;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.453;10353;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.454;10354;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.455;10355;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.456;10356;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.457;10357;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.458;10358;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;5.01;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.459;10359;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;7.02;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.460;10360;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.461;10361;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.462;10362;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.463;10363;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.464;10364;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.465;10365;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.466;10366;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.467;10367;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.468;10368;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.469;10369;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.470;10370;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.471;10371;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.472;10372;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.473;10373;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.474;10374;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.475;10375;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.476;10376;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.477;10377;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.478;10378;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.479;10379;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.480;10380;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.481;10381;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.482;10382;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.483;10383;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.484;10384;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.485;10385;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.486;10386;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.487;10387;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.488;10388;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.489;10389;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.490;10390;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.491;10391;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.492;10392;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.493;10393;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.494;10394;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;5.01;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.495;10395;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;7.02;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.496;10396;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.497;10397;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.498;10398;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.499;10399;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.500;10400;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.501;10401;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.502;10402;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.503;10403;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.504;10404;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.505;10405;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.506;10406;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.507;10407;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.508;10408;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.509;10409;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.510;10410;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.511;10411;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.512;10412;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.513;10413;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.514;10414;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.515;10415;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.516;10416;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.517;10417;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.518;10418;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.519;10419;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.520;10420;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.521;10421;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.522;10422;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.523;10423;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.524;10424;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.525;10425;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.526;10426;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.527;10427;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.528;10428;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.529;10429;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.530;10430;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.531;10431;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.532;10432;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.533;10433;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.534;10434;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.535;10435;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.536;10436;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.537;10437;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.538;10438;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.539;10439;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.540;10440;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.541;10441;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.542;10442;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.543;10443;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.544;10444;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.545;10445;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.546;10446;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.547;10447;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.548;10448;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;5.01;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.549;10449;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;7.02;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.550;10450;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.551;10451;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.552;10452;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.553;10453;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.554;10454;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.555;10455;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.556;10456;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.557;10457;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.558;10458;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.559;10459;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.560;10460;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.561;10461;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.562;10462;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.563;10463;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.564;10464;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
